nombre,precio,url,tienda,fecha_actualizacion,precio_num,cant_std,unit_std,precio_unitario,categoria_limpia,posible_error_precio
Leche Lala UHT deslactosada y semidescremada 1.5 l,$47.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-uht-deslactosada-y-semidescremada-1-5-l/00750102055067?from=/search,Bodega Aurrera,2026-04-24T22:49:24.956Z,47.0,1.5,L,31.333333333333332,Lacteos,False
Café con leche Lala deslactosada clásico 330 ml,$24.00,https://despensa.bodegaaurrera.com.mx/ip/cafe-con-leche-lala-deslactosada-clasico-330-ml/00750102055528?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,24.0,0.33,L,72.72727272727272,Lacteos,False
Leche Great Value deslactosada light 1 l,$20.00,https://despensa.bodegaaurrera.com.mx/ip/leche-great-value-deslactosada-light-1-l/00750649501423?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,20.0,1.0,L,20.0,Lacteos,False
Leche Great Value Deslactosada 1.5 Lts,$40.00,https://despensa.bodegaaurrera.com.mx/ip/leche-great-value-deslactosada-1-5-lts/00750649501846?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,40.0,1.5,L,26.666666666666668,Lacteos,False
Leche Great Value Deslactosada Light 1.5 Lts,$40.00,https://despensa.bodegaaurrera.com.mx/ip/leche-great-value-deslactosada-light-1-5-lts/00750649501848?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,40.0,1.5,L,26.666666666666668,Lacteos,False
Leche Alpura Deslactosada 0% grasa 1 L,$32.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-deslactosada-0-grasa-1-l/00750105591828?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,32.0,1.0,L,32.0,Lacteos,False
Leche San Marcos deslactosada light 1 l,$35.00,https://despensa.bodegaaurrera.com.mx/ip/leche-san-marcos-deslactosada-light-1-l/00750115841451?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,35.0,1.0,L,35.0,Lacteos,False
Leche Santa Clara Deslactosada Light 1.5 lt,$55.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-deslactosada-light-1-5-lt/00750105538578?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,55.0,1.5,L,36.666666666666664,Lacteos,False
Leche Santa Clara deslactosada sabor helado de vainilla 135 ml,$10.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-deslactosada-sabor-helado-de-vainilla-135-ml/00750105536782?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,10.0,0.135,L,74.07407407407408,Lacteos,False
Leche Alpura Selecta Deslactosada 4 Pack 1 Lt c/u,$124.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-selecta-deslactosada-4-pack-1-lt-c-u/00750105591822?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,124.0,1.0,L,124.0,Lacteos,False
Leche Lala UHT deslactosada light baja en grasa 1.5 l,$47.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-uht-deslactosada-light-baja-en-grasa-1-5-l/00750102055344?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,47.0,1.5,L,31.333333333333332,Lacteos,False
Leche Great Value deslactosada caja con 6 pzas de 1 l c/u,$153.00,https://despensa.bodegaaurrera.com.mx/ip/leche-great-value-deslactosada-caja-con-6-pzas-de-1-l-c-u/00750649501427?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,153.0,6.0,pzas,25.5,Lacteos,False
Café Alpura Lechero 1 l,$36.00,https://despensa.bodegaaurrera.com.mx/ip/cafe-alpura-lechero-1-l/00750105591515?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,36.0,1.0,L,36.0,Lacteos,False
Leche Santa Clara sabor helado de chocolate 750 ml,$35.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-sabor-helado-de-chocolate-750-ml/00750105536010?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,35.0,0.75,L,46.666666666666664,Lacteos,False
Leche Santa Clara sabor helado de chocolate de 250 ml,$20.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-sabor-helado-de-chocolate-de-250-ml/00750105535810?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,20.0,0.25,L,80.0,Lacteos,False
Leche Santa Clara sabor helado de chocolate 135 ml,$10.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-sabor-helado-de-chocolate-135-ml/00750105536783?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,10.0,0.135,L,74.07407407407408,Lacteos,False
Leche saborizada Santa Clara sabor vainilla 750 ml,$35.00,https://despensa.bodegaaurrera.com.mx/ip/leche-saborizada-santa-clara-sabor-vainilla-750-ml/00750105537972?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,35.0,0.75,L,46.666666666666664,Lacteos,False
Leche Santa Clara light de 1 l,$30.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-light-de-1-l/00750129560014?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,30.0,1.0,L,30.0,Lacteos,False
Leche en polvo Alpura clásica 460 g,$98.00,https://despensa.bodegaaurrera.com.mx/ip/leche-en-polvo-alpura-clasica-460-g/00750105591175?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,98.0,0.46,kg,213.04347826086956,Lacteos,False
Cremador para café Coffee Mate en polvo extra cremoso 365 g,$60.00,https://despensa.bodegaaurrera.com.mx/ip/cremador-para-cafe-coffee-mate-en-polvo-extra-cremoso-365-g/00750105865517?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,60.0,0.365,kg,164.38356164383563,Otros / Sin Clasificar,False
Leche Alpura Clásica parcialmente descremada 1 l,$30.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-clasica-parcialmente-descremada-1-l/00750105590003?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,30.0,1.0,L,30.0,Lacteos,False
Leche Alpura Selecta entera 1 l,$35.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-selecta-entera-1-l/00750105590503?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,35.0,1.0,L,35.0,Lacteos,False
Leche Santa Clara sabor helado de triple chocolate de 250 ml,$20.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-sabor-helado-de-triple-chocolate-de-250-ml/00750105536713?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,20.0,0.25,L,80.0,Lacteos,False
Producto lácteo Aurrera Condensada 380 g,$22.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-aurrera-condensada-380-g/00750649501394?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,22.0,0.38,kg,57.89473684210526,Otros / Sin Clasificar,False
Leche Alpura Clásica entera 1.5 l,$44.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-clasica-entera-1-5-l/00750105591025?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,44.0,1.5,L,29.333333333333332,Lacteos,False
Crema ácida Alpura Selecta premium 426 ml,$38.00,https://despensa.bodegaaurrera.com.mx/ip/crema-acida-alpura-selecta-premium-426-ml/00750105591608?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,38.0,0.426,L,89.2018779342723,Otros / Sin Clasificar,False
Crema ácida Alpura deslactosada de 900 ml,$80.00,https://despensa.bodegaaurrera.com.mx/ip/crema-acida-alpura-deslactosada-de-900-ml/00750105591526?from=/search,Bodega Aurrera,2026-04-24T22:49:24.957Z,80.0,0.9,L,88.88888888888889,Otros / Sin Clasificar,False
Crema ácida Alpura deslactosada de 200 ml,$25.00,https://despensa.bodegaaurrera.com.mx/ip/crema-acida-alpura-deslactosada-de-200-ml/00750105591522?from=/search,Bodega Aurrera,2026-04-24T22:49:24.958Z,25.0,0.2,L,125.0,Otros / Sin Clasificar,False
Crema ácida Alpura deslactosada de 426 ml,$43.00,https://despensa.bodegaaurrera.com.mx/ip/crema-acida-alpura-deslactosada-de-426-ml/00750105591603?from=/search,Bodega Aurrera,2026-04-24T22:49:24.958Z,43.0,0.426,L,100.93896713615024,Otros / Sin Clasificar,False
Leche Santa Clara entera caja con 6 pzas de 1 l c/u,$177.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-entera-caja-con-6-pzas-de-1-l-c-u/00750105536750?from=/search,Bodega Aurrera,2026-04-24T22:49:52.859Z,177.0,6.0,pzas,29.5,Lacteos,False
Leche Great Value entera 1 l,$19.00,https://despensa.bodegaaurrera.com.mx/ip/leche-great-value-entera-1-l/00750649501422?from=/search,Bodega Aurrera,2026-04-24T22:49:52.859Z,19.0,1.0,L,19.0,Lacteos,False
Leche Lala UHT entera 6 pack 1 l c/u,$170.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-uht-entera-6-pack-1-l-c-u/00750102056596?from=/search,Bodega Aurrera,2026-04-24T22:49:52.859Z,170.0,1.0,L,170.0,Lacteos,False
Leche Santa Clara entera 1.5 l,$54.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-entera-1-5-l/00750105537546?from=/search,Bodega Aurrera,2026-04-24T22:49:52.859Z,54.0,1.5,L,36.0,Lacteos,False
Leche Santa Clara entera 1 l,$30.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-entera-1-l/00750129560012?from=/search,Bodega Aurrera,2026-04-24T22:49:52.859Z,30.0,1.0,L,30.0,Lacteos,False
Leche Alpura Clásica entera 1.5 l,$44.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-clasica-entera-1-5-l/00750105591025?from=/search,Bodega Aurrera,2026-04-24T22:49:52.859Z,44.0,1.5,L,29.333333333333332,Lacteos,False
Leche Great Value Entera 1.5 Lts,$40.00,https://despensa.bodegaaurrera.com.mx/ip/leche-great-value-entera-1-5-lts/00750649501847?from=/search,Bodega Aurrera,2026-04-24T22:49:52.859Z,40.0,1.5,L,26.666666666666668,Lacteos,False
Leche fresca Lala fresca entera 3.78 l,$89.00,https://despensa.bodegaaurrera.com.mx/ip/leche-fresca-lala-fresca-entera-3-78-l/00750102050008?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,89.0,3.78,L,23.544973544973548,Lacteos,False
Leche Lala fresca deslactosada y semidescremada 6 pack 1 l c/u,$173.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-fresca-deslactosada-y-semidescremada-6-pack-1-l-c-u/00750102056599?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,173.0,1.0,L,173.0,Lacteos,False
Leche fresca Lala fresca entera 1.8 l,$49.00,https://despensa.bodegaaurrera.com.mx/ip/leche-fresca-lala-fresca-entera-1-8-l/00750102054704?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,49.0,1.8,L,27.22222222222222,Lacteos,False
Leche Alpura Clásica parcialmente descremada 1 l,$30.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-clasica-parcialmente-descremada-1-l/00750105590003?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,30.0,1.0,L,30.0,Lacteos,False
Leche Alpura clásica 200 ml,$9.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-clasica-200-ml/00750105591511?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,9.0,0.2,L,45.0,Lacteos,False
Leche Lala UHT entera 1.5 l,$45.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-uht-entera-1-5-l/00750102055073?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,45.0,1.5,L,30.0,Lacteos,False
Leche en polvo Alpura clásica 460 g,$98.00,https://despensa.bodegaaurrera.com.mx/ip/leche-en-polvo-alpura-clasica-460-g/00750105591175?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,98.0,0.46,kg,213.04347826086956,Lacteos,False
Leche Alpura Clásica entera 3.78 l,$93.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-clasica-entera-3-78-l/00750105590105?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,93.0,3.78,L,24.603174603174605,Lacteos,False
Leche Lala UHT entera 1 l,$30.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-uht-entera-1-l/00750102056593?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,30.0,1.0,L,30.0,Lacteos,False
Leche Alpura Selecta Entera 4 Pack 1 Lt c/u,$120.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-selecta-entera-4-pack-1-lt-c-u/00750105591821?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,120.0,1.0,L,120.0,Lacteos,False
Leche Santa Clara entera 180 ml,$12.00,https://despensa.bodegaaurrera.com.mx/ip/leche-santa-clara-entera-180-ml/00750105537791?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,12.0,0.18,L,66.66666666666667,Lacteos,False
Bebida Soyalac en polvo sabor natural 500 g,$97.00,https://despensa.bodegaaurrera.com.mx/ip/bebida-soyalac-en-polvo-sabor-natural-500-g/00750300627119?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,97.0,0.5,kg,194.0,Otros / Sin Clasificar,False
Leche Lala UHT semidescremada 6 pack 1 l c/u,$170.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-uht-semidescremada-6-pack-1-l-c-u/00750102056598?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,170.0,1.0,L,170.0,Lacteos,False
Media crema Lala entera 480 ml,$35.00,https://despensa.bodegaaurrera.com.mx/ip/media-crema-lala-entera-480-ml/00750102056404?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,35.0,0.48,L,72.91666666666667,Otros / Sin Clasificar,False
Media Crema Nestlé Lata de 225 g,$22.50,https://despensa.bodegaaurrera.com.mx/ip/media-crema-nestle-lata-de-225-g/00750100160042?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,22.5,0.225,kg,100.0,Otros / Sin Clasificar,False
Producto Lácteo Combinado Nutri Entero Lacti-Pro Max 1 l,$21.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-combinado-nutri-entero-lacti-pro-max-1-l/00750102054066?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,21.0,1.0,L,21.0,Otros / Sin Clasificar,False
Leche en polvo Alpura clásica 150 g,$34.00,https://despensa.bodegaaurrera.com.mx/ip/leche-en-polvo-alpura-clasica-150-g/00750105591467?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,34.0,0.15,kg,226.66666666666669,Lacteos,False
Leche Lala UHT light 6 pack 1 l c/u,$170.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-uht-light-6-pack-1-l-c-u/00750102056597?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,170.0,1.0,L,170.0,Lacteos,False
Producto Lácteo Combinado Nutri Entero Lacti-Pro Max 1.5 l,$35.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-combinado-nutri-entero-lacti-pro-max-1-5-l/00750102054521?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,35.0,1.5,L,23.333333333333332,Otros / Sin Clasificar,False
Leche Condensada La Lechera Original Lata 375g,$26.00,https://despensa.bodegaaurrera.com.mx/ip/leche-condensada-la-lechera-original-lata-375g/00750647510472?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,26.0,0.375,kg,69.33333333333333,Lacteos,False
Media crema Lala 250 ml,$15.00,https://despensa.bodegaaurrera.com.mx/ip/media-crema-lala-250-ml/00750102051529?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,15.0,0.25,L,60.0,Otros / Sin Clasificar,False
Leche entera Nestlé Nido en polvo 720 g,$115.00,https://despensa.bodegaaurrera.com.mx/ip/leche-entera-nestle-nido-en-polvo-720-g/00750647512328?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,115.0,0.72,kg,159.72222222222223,Lacteos,False
Leche entera Nestlé Nido en polvo 1.56 kg,$260.00,https://despensa.bodegaaurrera.com.mx/ip/leche-entera-nestle-nido-en-polvo-1-56-kg/00750647512329?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,260.0,1.56,kg,166.66666666666666,Lacteos,False
Leche Alpura Selecta entera 1 l,$35.00,https://despensa.bodegaaurrera.com.mx/ip/leche-alpura-selecta-entera-1-l/00750105590503?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,35.0,1.0,L,35.0,Lacteos,False
Producto lacteo combinado Aurrera natual 900 ml,$10.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-combinado-aurrera-natual-900-ml/00750649509486?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,10.0,0.9,L,11.11111111111111,Otros / Sin Clasificar,False
Agua Bonafont 20 l únicamente envase,$125.00,https://despensa.bodegaaurrera.com.mx/ip/agua-bonafont-20-l-unicamente-envase/00075810400050?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,125.0,20.0,L,6.25,Otros / Sin Clasificar,False
Bebida instantánea Soyalac sabor capuchino 500 g,$90.50,https://despensa.bodegaaurrera.com.mx/ip/bebida-instantanea-soyalac-sabor-capuchino-500-g/00750300627120?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,90.5,0.5,kg,181.0,Otros / Sin Clasificar,False
Media Crema Leche Entera Nestlé de 485 g,$44.50,https://despensa.bodegaaurrera.com.mx/ip/media-crema-leche-entera-nestle-de-485-g/00750105863807?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,44.5,0.485,kg,91.75257731958763,Lacteos,False
Producto lácteo Nutririndes en polvo 460 g,$64.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-nutririndes-en-polvo-460-g/00750105861142?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,64.0,0.46,kg,139.1304347826087,Otros / Sin Clasificar,False
Sustituto de crema Aurrera en polvo para café 1 kg,$106.00,https://despensa.bodegaaurrera.com.mx/ip/sustituto-de-crema-aurrera-en-polvo-para-cafe-1-kg/00750179165906?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,106.0,1.0,kg,106.0,Otros / Sin Clasificar,False
Alimento para niños Nidal infantil 1.5 kg,$205.00,https://despensa.bodegaaurrera.com.mx/ip/alimento-para-ninos-nidal-infantil-1-5-kg/00750647510553?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,205.0,1.5,kg,136.66666666666666,Otros / Sin Clasificar,False
Producto lácteo Nutririndes 1.7 kg,$175.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-nutririndes-1-7-kg/00750105862342?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,175.0,1.7,kg,102.94117647058823,Otros / Sin Clasificar,False
Sustituto de crema Aurrera en polvo para café 400 g,$51.00,https://despensa.bodegaaurrera.com.mx/ip/sustituto-de-crema-aurrera-en-polvo-para-cafe-400-g/00750179160897?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,51.0,0.4,kg,127.5,Otros / Sin Clasificar,False
Sustituto de crema Aurrera en polvo para café 160 g,$30.00,https://despensa.bodegaaurrera.com.mx/ip/sustituto-de-crema-aurrera-en-polvo-para-cafe-160-g/00750179160896?from=/search,Bodega Aurrera,2026-04-24T22:49:52.860Z,30.0,0.16,kg,187.5,Otros / Sin Clasificar,False
Media crema Alpura pouch 125 ml,$10.50,https://despensa.bodegaaurrera.com.mx/ip/media-crema-alpura-pouch-125-ml/00750105591160?from=/search,Bodega Aurrera,2026-04-24T22:49:52.861Z,10.5,0.125,L,84.0,Otros / Sin Clasificar,False
Media crema Alpura 250 ml,$17.00,https://despensa.bodegaaurrera.com.mx/ip/media-crema-alpura-250-ml/00750105590528?from=/search,Bodega Aurrera,2026-04-24T22:49:52.861Z,17.0,0.25,L,68.0,Otros / Sin Clasificar,False
Producto Lácteo Combinado Nutri Entero Lacti-Pro Max 190 ml,$9.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-combinado-nutri-entero-lacti-pro-max-190-ml/00750102056242?from=/search,Bodega Aurrera,2026-04-24T22:49:52.861Z,9.0,0.19,L,47.368421052631575,Otros / Sin Clasificar,False
Leche Lala UHT semidescremada reducida en grasa 1 l,$30.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-uht-semidescremada-reducida-en-grasa-1-l/00750102056595?from=/search,Bodega Aurrera,2026-04-24T22:51:36.405Z,30.0,1.0,L,30.0,Lacteos,False
Media crema Alpura pouch 125 ml,$10.50,https://despensa.bodegaaurrera.com.mx/ip/media-crema-alpura-pouch-125-ml/00750105591160?from=/search,Bodega Aurrera,2026-04-24T22:51:36.405Z,10.5,0.125,L,84.0,Otros / Sin Clasificar,False
Media crema Alpura 250 ml,$17.00,https://despensa.bodegaaurrera.com.mx/ip/media-crema-alpura-250-ml/00750105590528?from=/search,Bodega Aurrera,2026-04-24T22:51:36.405Z,17.0,0.25,L,68.0,Otros / Sin Clasificar,False
Producto Lácteo Combinado Nutri Entero Lacti-Pro Max 190 ml,$9.00,https://despensa.bodegaaurrera.com.mx/ip/producto-lacteo-combinado-nutri-entero-lacti-pro-max-190-ml/00750102056242?from=/search,Bodega Aurrera,2026-04-24T22:51:36.405Z,9.0,0.19,L,47.368421052631575,Otros / Sin Clasificar,False
Imitación de media crema Nutri 250 ml,$15.00,https://despensa.bodegaaurrera.com.mx/ip/imitacion-de-media-crema-nutri-250-ml/00750102056406?from=/search,Bodega Aurrera,2026-04-24T22:51:36.405Z,15.0,0.25,L,60.0,Otros / Sin Clasificar,False
Media crema Media crema 190 g,$15.00,https://despensa.bodegaaurrera.com.mx/ip/media-crema-media-crema-190-g/00750105929728?from=/search,Bodega Aurrera,2026-04-24T22:51:36.405Z,15.0,0.19,kg,78.94736842105263,Otros / Sin Clasificar,False
Media crema Media crema deslactosada 190 g,$15.00,https://despensa.bodegaaurrera.com.mx/ip/media-crema-media-crema-deslactosada-190-g/00750105861554?from=/search,Bodega Aurrera,2026-04-24T22:51:36.405Z,15.0,0.19,kg,78.94736842105263,Otros / Sin Clasificar,False
Leche Lala UHT light baja en grasa 1 l,$30.00,https://despensa.bodegaaurrera.com.mx/ip/leche-lala-uht-light-baja-en-grasa-1-l/00750102056594?from=/search,Bodega Aurrera,2026-04-24T22:51:36.405Z,30.0,1.0,L,30.0,Lacteos,False
Leche en polvo Alpura deslactosada 150 g,$31.00,https://despensa.bodegaaurrera.com.mx/ip/leche-en-polvo-alpura-deslactosada-150-g/00750105591469?from=/search,Bodega Aurrera,2026-04-24T22:51:36.405Z,31.0,0.15,kg,206.66666666666669,Lacteos,False
Leche San Marcos semidescremada 1 l,$34.00,https://despensa.bodegaaurrera.com.mx/ip/leche-san-marcos-semidescremada-1-l/00750115841448?from=/search,Bodega Aurrera,2026-04-24T22:51:36.405Z,34.0,1.0,L,34.0,Lacteos,False
Leche Tamariz entera 1 l,$25.00,https://despensa.bodegaaurrera.com.mx/ip/leche-tamariz-entera-1-l/00060449835142?from=/search,Bodega Aurrera,2026-04-24T22:51:36.405Z,25.0,1.0,L,25.0,Lacteos,False
